Duration_minutes,stops_num,Dep_Hour,Arrival_Hour,Journey_Day,Journey_Month,Price,Price_capped,log_Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
195,0.0,14,17,12,5,5000,5000,8.517393171418904,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
965,1.0,17,9,6,5,8137,8137,9.004299728561636,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1580,2.0,16,19,9,3,22096,22096,10.003197131685106,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0.0,5,8,24,3,4273,4273,8.360305435879093,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
365,1.0,18,0,1,3,35185,23017,10.044031797528437,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
220,1.0,19,23,15,4,4226,4226,8.34924780056679,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
475,1.0,8,16,1,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0.0,12,13,12,6,2754,2754,7.9211727215870145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
335,1.0,10,16,6,6,6301,6301,8.74862232231722,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1700,2.0,9,13,18,5,13222,13222,9.489713016556824,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1145,1.0,17,12,21,5,12898,12898,9.464905067965136,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
830,1.0,6,20,12,3,12127,12127,9.403272107882152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1540,1.0,20,22,21,5,13067,13067,9.477921772720961,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1660,2.0,16,20,1,4,9920,9920,9.202409001649903,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
175,0.0,7,10,1,4,4239,4239,8.352318548226004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1270,1.0,21,19,6,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
325,1.0,18,23,6,5,6218,6218,8.735364401103888,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,5,7,1,3,7295,7295,8.895081531754167,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
460,1.0,3,11,9,6,7408,7408,8.910450756416656,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
505,1.0,9,18,9,6,13994,13994,9.546455401949554,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0.0,14,16,15,5,5224,5224,8.561210076833012,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,0.0,5,7,9,3,4391,4391,8.387539983189367,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1165,2.0,10,5,18,5,14109,14109,9.55463904484686,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,9,12,27,4,4885,4885,8.494129251817686,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
180,0.0,8,11,1,6,8016,8016,8.989319566042951,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
395,1.0,6,12,24,6,12524,12524,9.435481925953065,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
995,1.0,2,18,27,3,6017,6017,8.70251025718999,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1275,2.0,22,19,9,5,10441,10441,9.253591413970497,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0.0,21,0,1,4,3625,3625,8.195885391314796,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2280,3.0,5,19,9,3,15586,15586,9.65419251248905,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
675,1.0,8,19,27,3,7199,7199,8.881836305004146,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1325,2.0,6,4,21,3,12273,12273,9.415238482949043,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
390,1.0,19,1,6,6,7530,7530,8.926783114101351,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,19,21,21,5,5678,5678,8.644530439877432,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1245,2.0,10,7,24,6,11753,11753,9.371948887172596,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,22,0,21,5,1965,1965,7.583756300707112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
400,1.0,6,13,21,3,10208,10208,9.231024963169016,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
305,1.0,20,1,21,5,5054,5054,8.528133131454572,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
425,1.0,8,15,3,3,14871,14871,9.60723552940128,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
715,1.0,7,19,18,5,12373,12373,9.423352776090933,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0.0,22,0,15,6,2017,2017,7.609862200913554,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
890,1.0,13,4,24,3,10661,10661,9.274441297382706,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
520,1.0,10,19,9,5,9794,9794,9.189627330378642,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1630,1.0,20,23,9,5,13067,13067,9.477921772720961,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140,0.0,17,20,3,3,7298,7298,8.895492631451633,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
175,0.0,10,13,3,3,7648,7648,8.942330199321866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
590,2.0,12,21,12,5,10676,10676,9.275847174178303,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
165,0.0,10,12,3,6,6961,6961,8.848222068371385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
845,1.0,11,1,15,5,6979,6979,8.850804195756417,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1.0,9,21,27,5,13587,13587,9.516942329280475,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
570,1.0,14,23,24,5,10844,10844,9.291459423260974,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,10,13,12,5,3943,3943,8.279950715722526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
705,1.0,9,21,12,6,6838,6838,8.830396801098097,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
360,1.0,13,19,15,4,6542,6542,8.78615105486974,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
715,1.0,7,19,21,5,12239,12239,9.412464556066316,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
730,1.0,16,4,12,5,14388,14388,9.574219304763417,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0.0,5,8,12,3,4148,4148,8.330622620332868,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
625,2.0,15,1,18,5,16840,16840,9.731571668456054,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1.0,9,22,3,6,9646,9646,9.174402265170553,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1265,1.0,21,18,9,6,14571,14571,9.586857158128455,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
570,1.0,16,1,15,5,7923,7923,8.977651407818442,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1.0,20,4,12,5,8586,8586,9.058004710672485,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
555,1.0,13,22,3,6,9646,9646,9.174402265170553,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1315,1.0,14,12,18,5,14388,14388,9.574219304763417,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1430,1.0,16,16,12,6,13044,13044,9.47616019757083,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1.0,10,19,21,5,10197,10197,9.2299469016151,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1.0,19,19,1,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
555,1.0,10,19,1,6,9929,9929,9.203315757039219,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
335,1.0,22,4,21,3,6017,6017,8.70251025718999,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0.0,9,12,27,6,3597,3597,8.188133414510478,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
570,1.0,13,23,21,3,5704,5704,8.649098262296176,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,1.0,19,4,3,6,14714,14714,9.596622660667574,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0.0,10,12,12,5,5228,5228,8.56197533418813,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
